"id","profileName","text","date","title","rating","images","helpful","Configuration"
"R1935SL5XRLT2I","Amazon Customer","Each and every feature is great. Actually we discarded our settop box after installing firestick.","Reviewed in India on 2 August 2021","Superb product by Amazon. Thank you for such a fantastic product and technology.",5,"",0,"Fire TV Stick"
"R2BX88KDX8KAI","Krishnamurthy Srikanta ","Streaming Good Quality","Reviewed in India on 5 February 2022","Good Product",5,"",0,"Fire TV Stick"
"RRQFLO4PYI9JH","Geeta Verma","I use it for Netflix.","Reviewed in India on 19 January 2022","It’s working well. I don’t use Alexa much",5,"",1,"Fire TV Stick"
"R30CQNBBX4M5H8","Reena padwalkar","Excellent product","Reviewed in India on 25 June 2021","Excellent product for the coming generations",5,"",0,"Fire TV Stick"
"R3JYPYWWQSC3G6","rohit sharma","Perfect 💖","Reviewed in India on 23 June 2021","Perfect",4,"",0,"Fire TV Stick"
"RBPBSG04BPZJM","Amazon Customer","No need to buy smart tv.. upgrade your old tv by firestick..","Reviewed in India on 8 June 2021","Great product..",5,"",0,"Fire TV Stick"
"RO1RF9SMSMBJM","Ravi Ranjan","Awesome product. It has converted my tv into smart one.instead of taking expensive cable connections, one can use this","Reviewed in India on 29 August 2021","Good product.",5,"",0,"Fire TV Stick"
"R2NSWB4D6PS7JM","Ramnaresh yadav","बहुत ही अच्छा है","Reviewed in India on 13 November 2021","Very nice product",5,"",0,"Fire TV Stick"
"R35ANH5JWEPH5B","Deepak","It’s simple to navigate through voice recognition and you get a complete range of visual of your choice","Reviewed in India on 12 December 2021","Perfect Entertainment option",5,"",0,"Fire TV Stick"
"R1FTBNPFO88XJL","Alpa"," Easy to install, worth buying.","Reviewed in India on 7 November 2021","A must buy",5,"",0,"Fire TV Stick"
"R1NTPFFDBA6OXN","Prashant","Its good to use but in HD Tv it’s lagging may be due to tv or memory space.","Reviewed in India on 6 November 2021","Good product but not best",5,"",0,"Fire TV Stick"
"R2SUP3R5BR6V82","Piyush Dubey","Good quality","Reviewed in India on 28 June 2021","Good product",5,"",0,"Fire TV Stick"
"R2PZ4GIT16MZLU","Pradeep","Best product, loved it thanks for converting my normal tv to smart tv","Reviewed in India on 19 December 2021","Best buy in amazon",5,"",0,"Fire TV Stick"
"R1I5GB0UFY3AM1","avinash kumar","I have been using this product for last 6 months and this is working awesome.","Reviewed in India on 14 April 2022","Best purchase",5,"",0,"Fire TV Stick"
"R7C05V2FXB7LT","Ganesh V.","Atmos works with Netflix but not with Amazon Prime. Mine is connected to an Atmos capable Marantz 7.2.2 A V receiver.","Reviewed in India on 1 September 2021","Works as advertised.",5,"",0,"Fire TV Stick"
"R2M4E5DNMLPSC1","Arun Kumar R","The product is easy to setup and use. No lags whatsoever. Good number of apps and good playback capabilities.","Reviewed in India on 28 June 2021","Good hardware specs and interface",4,"",0,"Fire TV Stick"
"R2F3G4LQW7QM1G","Pragnesh","Connectivity, speed and everything is just superb. Go for it.","Reviewed in India on 10 August 2021","Just superb",5,"",0,"Fire TV Stick"
"R1WMWZQE6EM8H1","Neelkamal","I purchase this product in Oct but it's not properly work and screen mirroring not connected to any mobile.","Reviewed in India on 9 November 2021","This feature is not a good 66",1,"",0,"Fire TV Stick"
"R3J0SR5HG3LTG3","Shirish","No compromise with quality of the product. I strongly suggest.","Reviewed in India on 6 February 2022","3rd generation better than all previous versions.",4,"",0,"Fire TV Stick"
"RNBUEY7QMD5ZZ","Srinivas Korlepara","Dislike the product. Did not expect this type of product quality from Amazon","Reviewed in India on 19 February 2022","Fire TV stick is rebooting automatically",1,"",0,"Fire TV Stick"
"R2RUQK4NU78PTM","Customer","Good product","Reviewed in India on 10 April 2022","Good product",5,"",0,"Fire TV Stick"
"RCLK10CSPFHED","Amazon Customer","Remote is not working ...... Click home button  more than 10 time.....firestick not connect with remote","Reviewed in India on 6 October 2021","Remote not working",1,"",0,"Fire TV Stick"
"RP09DRVW9ZHJ7","Amazon Customer","Great product..good picture quality ..theatre type experience..","Reviewed in India on 25 March 2022","Product Review",5,"",0,"Fire TV Stick"
"R1QYTGFA0MS7SM","Naveen Sharma",,"Reviewed in India on 27 September 2021","Nice",5,"https://m.media-amazon.com/images/I/716-lQU5eaL.jpg
https://m.media-amazon.com/images/I/81RhMXB0fbL.jpg",0,"Fire TV Stick"
"R37W5HLET83G3H","Prajwal Jonathan Menezes","Good","Reviewed in India on 27 July 2021","Good",5,"",0,"Fire TV Stick"
"R11WQW44D781GC","Amazon Customer","Meets expectation","Reviewed in India on 20 September 2021","Good product",5,"",0,"Fire TV Stick"
"R1LNY5VTPXNF9C","P. SRI HARI KRISHNA","Much better than I thought","Reviewed in India on 24 December 2021","Awesome",5,"",0,"Fire TV Stick"
"R1FK1IT6BA7WM","Abhinav ","Stopped working in one month only. Amazon customer care is worst. No replies, only automatic voice response","Reviewed in India on 7 July 2021","Poor product, worse customer care",1,"",0,"Fire TV Stick"
"R3145DILXI0BV1","Dhinesh babu","Easy to installStream quality at best","Reviewed in India on 23 July 2021","Installation",5,"",1,"Fire TV Stick"
"R3DVGFK6EVHC06","Anish P D","Perfect streaming quality, fast recognition,......","Reviewed in India on 11 August 2021","Excellent product",4,"",0,"Fire TV Stick"
"RFFDBTXJMJV37","fai","Liked","Reviewed in India on 13 November 2021","Good",5,"",0,"Fire TV Stick"
"R1XSCWCZ0DXPYI","R K Rajgor","Product is ok  ,volume control not working","Reviewed in India on 28 July 2021","Voice control is not working in remote control",2,"",1,"Fire TV Stick"
"RMCH5LAODTY1A","Bala bhaskar","Really superb. Android TVs waste. Any tv fire tv stick best","Reviewed in India on 12 September 2021","Love it",5,"",0,"Fire TV Stick"
"R1RTLQB2C94EGK","Sudalai raman","Fire TV stick is working ? But remote is not connected 😠I can't do operate it.What I will do?","Reviewed in India on 10 November 2021","Remote not connected 😠",1,"",0,"Fire TV Stick"
"R385IOVQR4PRN","Kalasamudram Akambara giri"," Not satisfied. Remote options not working properly.","Reviewed in India on 19 January 2022","Remote options",1,"",0,"Fire TV Stick"
"R3ON5AW3XSACX7","v.mahesh babu","Super","Reviewed in India on 25 August 2021","Super",5,"",0,"Fire TV Stick"
"R1QPFR53CBN5P8","Raza","Good product gor streaming and screen mirroring","Reviewed in India on 8 December 2021","Good product, for online streaming and screen mirroring.",4,"",0,"Fire TV Stick"
"RGKLXX4H2I3W8","Ardeshana Pratik Manasukhbhai","Good and best product....fast","Reviewed in India on 12 January 2022","Best product...",5,"",0,"Fire TV Stick"
"R10Q9FGSK5YS7H","jinesh m.","Superb....","Reviewed in India on 1 July 2021","Superb..",4,"",0,"Fire TV Stick"
"R704RIXUPUOKO","Amazon Customer","At least 1 month Prime membership should be provide with it.","Reviewed in India on 30 May 2021","Ok",4,"",1,"Fire TV Stick"
"RX6R912PIY4XH","Amazon Customer","TO be improved to great extent","Reviewed in India on 24 August 2021","Fire TV stick",3,"",0,"Fire TV Stick"
"R22K6MISOLXVKA","motilal bichhal","Volume button doesn’t work. Every time tv  setting need to be changed and still most of time it doesn’t function.","Reviewed in India on 19 July 2021","Volume button doesn’t work. Please don't buy.",1,"",0,"Fire TV Stick"
"R19Q1ZMUY8O5PE","Mahi","Good one","Reviewed in India on 16 July 2021","Good one",4,"",0,"Fire TV Stick"
"R38JX8HG4J24QL","Prassanna P","Frequent loss of audio and need to power off tv and turn on to get back the audio","Reviewed in India on 4 March 2022","Frequent loss of audio and need to power off tv and turn on to get back the audio",2,"",0,"Fire TV Stick"
"RJOJCPTE61FIE","Rohit","Amakng experience. Only thing is slowness in starting of the fire tv.","Reviewed in India on 17 August 2021","Nice device to double up the fun of your tv.",5,"",0,"Fire TV Stick"
"R31GBJDQU0XZ1Y","Balamurugan S","I Anticipate Amazon to replace Firetv Remote to fulfill customer delight","Reviewed in India on 14 November 2021","My Alexa remote  hardly 3 moths  and not functioning appreciate Amazon to replace remote ..",3,"https://m.media-amazon.com/images/I/71GyqbgQ2rL.jpg
https://m.media-amazon.com/images/I/71qd-vqsa7L.jpg",0,"Fire TV Stick"
"R1HZMHR685HSGF","Pankaj sharma","This product converted my normal led tv to a smart tv in just rs 2199.","Reviewed in India on 7 November 2021","Great product",5,"",0,"Fire TV Stick"
"RVQKXH3CEI241","Naresh Kundra","I m fully satisfied firestick. Amazon firestick Picture and sound quality is excellent.","Reviewed in India on 22 September 2021","Amazing firestick",5,"",0,"Fire TV Stick"
"R13P6Y33BANGIN","Aasif","Excellent product","Reviewed in India on 1 August 2021","Fire stick",5,"",1,"Fire TV Stick"
"RJFA7HKGWOB1D","Ratan Barua","awesome","Reviewed in India on 10 February 2022","ok",5,"",0,"Fire TV Stick"
"R1EFOIYIN272B1","Ajay Kumar","Plastic quality of remote is poor, battery cover is a bit loose.","Reviewed in India on 13 November 2021","Plastic quality",4,"",0,"Fire TV Stick"
"R1DH1AX3QCBP1F","Ajay Koshal","Ui is much better than other  android box or smart tv' Ui","Reviewed in India on 28 July 2021","Awsome Ui",5,"",0,"Fire TV Stick"
"R33IC48C0IIA92","Mann pandey","Bad experience with amazon fire stick , remote not working even I buy new one","Reviewed in India on 28 March 2022","Worst experience ever",1,"",0,"Fire TV Stick"
"R3QO9MJGS5DLJ","Ankit Singh"," Remote doesn't working poor quality","Reviewed in India on 7 May 2022","Remote",1,"",0,"Fire TV Stick"
"RE497J5JTFVND","Vanitha","It’s just as same as gen 2 and the difference is only the remote and extra price","Reviewed in India on 29 April 2022","Same as Gen 2",4,"",0,"Fire TV Stick"
"R10CVN7I6ZS8L0","Nehaa","It is showing black screen nothing is working actually.. disappointed","Reviewed in India on 6 October 2021","Tv is showing black screen and no idea how to fix it bro this is worst",1,"",0,"Fire TV Stick"
"R1MMH885J6M2CY","Anuja Dabholkar","Superb performance. Superb quality. Must buy.","Reviewed in India on 6 February 2022","Must Buy for MOVIE Lovers",5,"",0,"Fire TV Stick"
"RYSBVBPK5RKEB","Hmarks","Entertainment device","Reviewed in India on 9 November 2021","Super eb",5,"",0,"Fire TV Stick"
"RPMFC0LZ7UQL8","Keerti","No issues till now. Working well.","Reviewed in India on 19 February 2022","Does its job",5,"",0,"Fire TV Stick"
"RFEIUFDZX0M83","Amazon Customer","All good except power/vol botton not working with beston tv","Reviewed in India on 17 December 2021","Power/Volume button not working with Beston tv",3,"",0,"Fire TV Stick"
"R2FX2GMXB8NF7Z","Rohit kumar ","Smooth streaming without lag. No hiccup while scrolling between apps","Reviewed in India on 16 November 2021","Smooth streaming",5,"",0,"Fire TV Stick"
"R9BD1936QNNBQ","Vikash Dhankar","DTH/ DISH time is over. I really love this product.","Reviewed in India on 14 February 2022","Really love the product.",5,"",0,"Fire TV Stick"
"RB5DSFWYUU50V","ravikannan","Good quality","Reviewed in India on 17 November 2021","Simply superb",5,"",0,"Fire TV Stick"
"R1DCDAG41LIG9R","Umesh Khandve","Remote not supporting tv controls like on/ off, volume and mute on sony tv model KDL-40EX520","Reviewed in India on 6 October 2021","Remote not supporting tv controls like on/ off, volume and mute on sony tv model KDL-40EX520",1,"https://m.media-amazon.com/images/I/71jfGsWTUwL.jpg",0,"Fire TV Stick"
"R3JZUD1KB0MAZO","DR D.",,"Reviewed in India on 9 September 2021","I had purchased but after three months its given problem in remote, so pl. Replace it.",3,"",0,"Fire TV Stick"
"RD4M9BKCHB5HO","Keerthi DM","Every time it will get restart waste of buying it can even open again it will get restart","Reviewed in India on 26 December 2021","Very bad product",5,"",0,"Fire TV Stick"
"R2M62EAMY4JS0I","Jampa","I dislike the volume updown not work in BPL tv....I like very fast and great pictures quality...","Reviewed in India on 6 September 2021","Volume control not work in BPL tv.... others perfect..",5,"",0,"Fire TV Stick"
"R1NK63SKYINWSH","poonam","It's much easy to watch multiple apps on tv. We love the product.","Reviewed in India on 4 September 2021","Love the product",5,"",0,"Fire TV Stick"
"R1GGCE76TLYOIZ","Sanjay","Quality very good & low speed m b achha kaam krta h , amazon fire tv stick is really amazing","Reviewed in India on 1 February 2022","It's working very good with connect mobile hotspot",5,"https://m.media-amazon.com/images/I/71V-FJp9vrL.jpg",0,"Fire TV Stick"
"R3O2V8CXDXX0O9","muthuvel","Each and every one should buy... This even if u have a In build, Google u must try this.....","Reviewed in India on 2 December 2021","A very good product it beats all other on build voices in android tv's",5,"",0,"Fire TV Stick"
"R32MEPSEEALXGU","Vishnu Dyapa","The best fire tv and I watch it every day it is the best product to buy it","Reviewed in India on 3 September 2021","The best fire tv the quality is outstanding",5,"https://m.media-amazon.com/images/I/C18lmfFkEgS.jpg",0,"Fire TV Stick"
"R2AYMZ1SBAB0NP","Arjun Chinta","Everything is good Awesome Product easy to use","Reviewed in India on 16 March 2022","Happy",5,"",0,"Fire TV Stick"
"R33U6D6LRASHTV","Yedu Krishnan T Y","product is not working now.it is stuck in the logo page ,i have bought this in june.i want to replace it.How?","Reviewed in India on 1 October 2021","How To Return/Replace?",5,"",0,"Fire TV Stick"
"R3IMZ9N1PYKZPV","Anwar Ahmad","This device is beyond expectation and there is no limits for entertainment. Best product from Amazon.","Reviewed in India on 28 July 2021","Best Product for Entertainment",5,"",0,"Fire TV Stick"
"R2AXM2FYEA8MGG","Anju Bala","Pura Ikk Month bhi Nahi Chali khrab Peace Bhej Diya Fresh Nahi Tha Wire khrab bhi hogyi","Reviewed in India on 5 March 2022","Bilkul Bakwas",1,"",0,"Fire TV Stick"
"R2KYA3UHIWAJ2Q","Mohin","No replacement service. My remote button for on and off doesn’t work In warranty  but no response from service","Reviewed in India on 10 August 2021","Had an issue with on off button on the remote  They are not giving replacement. Worst service ever",1,"",0,"Fire TV Stick"
"R1N9IVDM6MVN6C","Yusuf","Alexa is not working and picture qualiey is not as expected.","Reviewed in India on 30 November 2021","Alexa is not working and picture qualiey is not as expected.",3,"",0,"Fire TV Stick"
"R2MVHETT0G3JU7","Amazon Customer","Excellent product","Reviewed in India on 27 August 2021","Easy to use",5,"",0,"Fire TV Stick"
"R361EUVTBJCC2R","Amazon Customer","Restating again and again , I want to replace my fire TV stick","Reviewed in India on 4 May 2022","Facing Restart problem again and again",2,"",0,"Fire TV Stick"
"R6XROIZKQ57SQ","Dharmender","Remote not working properly it's volume button not working","Reviewed in India on 6 April 2022","Remote not working properly pl replace it it's volume button not working",1,"",0,"Fire TV Stick"
"R2S1D8RLK0YQKZ","inder saluja","Excellent product Seamless experience in streaming","Reviewed in India on 10 August 2021","Great Product",5,"",0,"Fire TV Stick"
"R3F8IS2NHBWDJD","Amazon Customer","One word: Awesome","Reviewed in India on 31 August 2021","Worth spending",5,"",1,"Fire TV Stick"
"R3UVJUHL6PWJUK","Aadit","The product never worked","Reviewed in India on 17 March 2022","Doesn't work with Sony TV",1,"",0,"Fire TV Stick"
"R35BHSGN2C8U11","KAPIL Kumawat","Hotstar not stream,on mobile pack subscription, data cunsum is very high","Reviewed in India on 26 October 2021","Working very slow during tha Set up, and data kharch bahut jyada huaa",3,"",0,"Fire TV Stick"
"R2HS3QQEJ0IW4M","Rakesh Raushan","It's a good product.","Reviewed in India on 27 June 2021","Value Of Money",5,"",0,"Fire TV Stick"
"R1XQEGFKZR5LDV","Sraban Kumar Gudla","Service provided by Amazon will not be provided by any one.","Reviewed in India on 16 September 2021","Best in every thing",5,"",0,"Fire TV Stick"
